order_id,customer_id,order_date,store_location,category,item,quantity,unit_price,payment_method,satisfaction_rating,total_amount,month,day_of_week,age,gender,loyalty_member,signup_date,age_group
ORD15802,C1050,2025-03-30,Downtown,Pastries,Muffin,3,3.71,Mobile Pay,,11.13,March,Sunday,43,Male,True,2025-01-01,35-44
ORD15803,C1433,2025-08-01,Riverside,Espresso Drinks,Espresso Shot,1,5.03,Gift Card,,5.03,August,Friday,24,Female,False,2024-12-07,18-24
ORD15804,C1364,2025-09-15,University Ave,Espresso Drinks,Latte,1,4.12,Cash,5.0,4.12,September,Monday,24,Male,True,2025-01-02,18-24
ORD15805,C1039,2025-07-09,Downtown,Brewed Coffee,Pour Over,3,4.25,Card,5.0,12.75,July,Wednesday,43,Female,False,2024-07-02,35-44
ORD15806,C1182,2025-04-17,University Ave,Espresso Drinks,Cappuccino,3,5.01,Card,4.0,15.03,April,Thursday,43,Male,True,2025-02-17,35-44
ORD15807,C1233,2025-07-21,University Ave,Pastries,Cinnamon Roll,1,3.75,Cash,,3.75,July,Monday,57,Male,False,2025-09-14,55+
ORD15808,C1360,2025-10-16,Downtown,Espresso Drinks,Espresso Shot,2,4.6,Card,,9.2,October,Thursday,61,Female,False,2025-06-26,55+
ORD15809,C1232,2025-03-22,Riverside,Espresso Drinks,Espresso Shot,1,4.62,Card,,4.62,March,Saturday,19,Male,False,2025-02-20,18-24
ORD15810,C1432,2025-07-29,Downtown,Brewed Coffee,Pour Over,1,3.06,Card,4.0,3.06,July,Tuesday,60,Male,False,2024-03-01,55+
ORD15811,C1511,2025-09-05,Downtown,Brewed Coffee,Pour Over,1,2.88,Card,,2.88,September,Friday,56,Female,False,2025-01-16,55+
ORD15812,C1025,2025-04-28,Riverside,Tea,Herbal Tea,1,3.66,Card,,3.66,April,Monday,51,Male,True,2024-08-10,45-54
ORD15813,C1181,2025-05-22,Downtown,Pastries,Croissant,1,4.22,Cash,4.0,4.22,May,Thursday,25,Female,False,2025-07-16,25-34
ORD15814,C1440,2025-11-20,Downtown,Tea,Herbal Tea,1,4.27,Cash,,4.27,November,Thursday,68,Female,True,2025-01-13,55+
ORD15815,C1027,2025-05-13,University Ave,Espresso Drinks,Cappuccino,2,5.47,Card,,10.94,May,Tuesday,60,Male,False,2025-11-02,55+
ORD15816,C1581,2025-08-06,Riverside,Espresso Drinks,Latte,1,4.97,Mobile Pay,,4.97,August,Wednesday,61,Male,False,2024-08-05,55+
ORD15817,C1643,2025-02-24,Downtown,Espresso Drinks,Espresso Shot,2,5.05,Mobile Pay,3.0,10.1,February,Monday,43,Female,True,2025-12-28,35-44
ORD15818,C1269,2025-12-04,Riverside,Espresso Drinks,Cappuccino,2,4.93,Cash,4.0,9.86,December,Thursday,48,Male,False,2024-10-12,45-54
ORD15819,C1621,2025-08-06,University Ave,Pastries,Muffin,3,4.46,Card,,13.38,August,Wednesday,42,Female,True,2025-10-16,35-44
ORD15820,C1621,2025-10-04,Downtown,Espresso Drinks,Flat White,1,5.61,Card,,5.61,October,Saturday,42,Female,True,2025-10-16,35-44
ORD15821,C1582,2025-08-08,University Ave,Espresso Drinks,Flat White,2,4.42,Card,,8.84,August,Friday,23,Female,True,2024-02-21,18-24
ORD15822,C1532,2025-05-10,Downtown,Espresso Drinks,Americano,1,5.3,Card,,5.3,May,Saturday,26,Female,True,2024-09-04,25-34
ORD15823,C1497,2025-05-04,Downtown,Espresso Drinks,Latte,2,3.81,Gift Card,,7.62,May,Sunday,37,Female,False,2024-07-11,35-44
ORD15824,C1307,2025-09-13,Riverside,Espresso Drinks,Cappuccino,2,3.8,Card,5.0,7.6,September,Saturday,46,Female,False,2024-10-13,45-54
ORD15825,C1354,2025-11-09,Downtown,Espresso Drinks,Espresso Shot,3,4.16,Mobile Pay,2.0,12.48,November,Sunday,68,Non-binary,False,2025-10-03,55+
ORD15826,C1583,2025-02-16,Downtown,Tea,Green Tea,1,4.72,Gift Card,5.0,4.72,February,Sunday,20,Male,False,2024-07-25,18-24
ORD15827,C1267,2025-11-04,University Ave,Espresso Drinks,Espresso Shot,1,3.76,Cash,,3.76,November,Tuesday,36,Female,True,2024-07-01,35-44
ORD15828,C1029,2025-10-30,Downtown,Espresso Drinks,Americano,1,4.25,Mobile Pay,,4.25,October,Thursday,41,Female,True,2024-03-16,35-44
ORD15829,C1252,2025-02-09,Downtown,Brewed Coffee,Pour Over,1,3.91,Card,,3.91,February,Sunday,27,Female,True,2025-07-31,25-34
ORD15830,C1284,2025-02-09,Downtown,Espresso Drinks,Americano,1,5.47,Cash,3.0,5.47,February,Sunday,40,Male,False,2025-02-25,35-44
ORD15831,C1004,2025-09-10,Downtown,Brewed Coffee,Drip Coffee,1,3.33,Cash,4.0,3.33,September,Wednesday,40,Male,False,2024-12-09,35-44
ORD15832,C1045,2025-11-03,University Ave,Tea,Chai Latte,1,4.66,Card,5.0,4.66,November,Monday,68,Male,False,2025-07-07,55+
ORD15833,C1545,2025-05-24,University Ave,Espresso Drinks,Cappuccino,2,3.79,Mobile Pay,5.0,7.58,May,Saturday,20,Male,True,2024-10-14,18-24
ORD15834,C1590,2025-08-22,Downtown,Espresso Drinks,Flat White,1,4.53,Mobile Pay,,4.53,August,Friday,59,Female,False,2025-01-10,55+
ORD15835,C1146,2025-12-30,Downtown,Espresso Drinks,Flat White,1,5.28,Card,,5.28,December,Tuesday,19,Male,True,2024-02-23,18-24
ORD15836,C1036,2025-04-28,Downtown,Tea,Chai Latte,1,4.27,Card,,4.27,April,Monday,62,Female,False,2025-03-22,55+
ORD15837,C1314,2025-03-23,Downtown,Espresso Drinks,Latte,1,4.2,Card,,4.2,March,Sunday,30,Male,False,2024-03-07,25-34
ORD15838,C1068,2025-12-27,University Ave,Espresso Drinks,Cappuccino,1,5.61,Gift Card,3.0,5.61,December,Saturday,21,Female,False,2025-07-20,18-24
ORD15839,C1169,2025-04-13,Downtown,Pastries,Muffin,1,2.73,Mobile Pay,5.0,2.73,April,Sunday,19,Female,True,2024-02-01,18-24
ORD15840,C1161,2025-06-22,University Ave,Espresso Drinks,Flat White,1,3.85,Mobile Pay,4.0,3.85,June,Sunday,52,Male,True,2024-04-25,45-54
ORD15841,C1294,2025-06-10,Downtown,Food,Avocado Toast,1,7.05,Card,,7.05,June,Tuesday,46,Male,False,2025-10-02,45-54
ORD15842,C1276,2025-07-10,Downtown,Espresso Drinks,Flat White,1,5.47,Mobile Pay,,5.47,July,Thursday,42,Male,True,2024-12-18,35-44
ORD15843,C1567,2025-04-08,Downtown,Food,Avocado Toast,1,7.79,Gift Card,3.0,7.79,April,Tuesday,30,Female,False,2024-08-06,25-34
ORD15844,C1630,2025-09-05,Riverside,Espresso Drinks,Americano,1,4.04,Cash,,4.04,September,Friday,56,Male,True,2024-08-01,55+
ORD15845,C1062,2025-09-09,University Ave,Espresso Drinks,Americano,1,5.53,Card,,5.53,September,Tuesday,37,Male,False,2024-08-09,35-44
ORD15846,C1412,2025-03-15,Downtown,Espresso Drinks,Latte,1,5.36,Cash,,5.36,March,Saturday,32,Not specified,True,2025-09-22,25-34
ORD15847,C1491,2025-06-25,Downtown,Espresso Drinks,Cappuccino,3,4.99,Card,,14.97,June,Wednesday,63,Female,False,2025-05-09,55+
ORD15848,C1489,2025-01-21,Riverside,Espresso Drinks,Latte,1,5.56,Card,2.0,5.56,January,Tuesday,49,Female,False,2024-12-19,45-54
ORD15849,C1645,2025-03-22,Downtown,Pastries,Muffin,2,3.19,Card,,6.38,March,Saturday,35,Non-binary,True,2025-01-05,35-44
ORD15850,C1336,2025-12-26,University Ave,Espresso Drinks,Espresso Shot,2,4.53,Card,4.0,9.06,December,Friday,68,Female,True,2024-10-26,55+
ORD15851,C1643,2025-07-04,Riverside,Pastries,Croissant,3,2.77,Mobile Pay,,8.31,July,Friday,43,Female,True,2025-12-28,35-44
ORD15852,C1165,2025-08-15,Downtown,Espresso Drinks,Flat White,1,3.98,Mobile Pay,,3.98,August,Friday,60,Male,False,2024-05-25,55+
ORD15853,C1470,2025-11-20,University Ave,Espresso Drinks,Cappuccino,1,4.09,Mobile Pay,,4.09,November,Thursday,56,Male,False,2025-12-22,55+
ORD15854,C1439,2025-09-17,Downtown,Brewed Coffee,Drip Coffee,1,3.38,Mobile Pay,4.0,3.38,September,Wednesday,38,Male,False,2025-09-23,35-44
ORD15855,C1143,2025-10-16,Downtown,Brewed Coffee,Pour Over,3,2.98,Mobile Pay,2.0,8.94,October,Thursday,39,Female,True,2024-06-02,35-44
ORD15856,C1152,2025-09-17,Riverside,Espresso Drinks,Cappuccino,1,5.14,Mobile Pay,,5.14,September,Wednesday,65,Male,False,2025-01-05,55+
ORD15857,C1535,2025-07-01,University Ave,Tea,Herbal Tea,1,4.3,Cash,,4.3,July,Tuesday,25,Female,False,2025-05-30,25-34
ORD15858,C1640,2025-08-19,Downtown,Pastries,Cinnamon Roll,1,2.96,Card,,2.96,August,Tuesday,52,Female,False,2025-07-21,45-54
ORD15859,C1201,2025-04-16,Riverside,Pastries,Scone,1,3.2,Card,5.0,3.2,April,Wednesday,65,Non-binary,True,2024-06-18,55+
ORD15860,C1549,2025-11-21,Riverside,Tea,Chai Latte,2,4.6,Card,4.0,9.2,November,Friday,53,Male,False,2024-10-23,45-54
ORD15861,C1463,2025-03-07,Riverside,Food,Bagel,1,8.18,Card,2.0,8.18,March,Friday,39,Female,False,2025-06-10,35-44
ORD15862,C1430,2025-11-18,Riverside,Brewed Coffee,Pour Over,1,4.16,Card,,4.16,November,Tuesday,22,Non-binary,True,2024-03-27,18-24
ORD15863,C1303,2025-11-16,University Ave,Espresso Drinks,Cappuccino,1,5.48,Cash,5.0,5.48,November,Sunday,64,Male,True,2025-03-07,55+
ORD15864,C1376,2025-02-21,University Ave,Espresso Drinks,Cappuccino,2,5.62,Gift Card,,11.24,February,Friday,56,Male,False,2025-11-07,55+
ORD15865,C1529,2025-09-16,University Ave,Espresso Drinks,Flat White,3,5.21,Cash,4.0,15.63,September,Tuesday,65,Male,True,2025-12-14,55+
ORD15866,C1254,2025-12-27,Riverside,Food,Avocado Toast,3,8.37,Mobile Pay,5.0,25.11,December,Saturday,52,Female,False,2025-02-13,45-54
ORD15867,C1294,2025-07-28,Downtown,Espresso Drinks,Flat White,1,4.63,Card,,4.63,July,Monday,46,Male,False,2025-10-02,45-54
ORD15868,C1141,2025-05-04,Riverside,Food,Breakfast Sandwich,1,7.12,Card,,7.12,May,Sunday,29,Female,True,2025-02-16,25-34
ORD15869,C1642,2025-11-17,University Ave,Pastries,Croissant,2,2.77,Mobile Pay,,5.54,November,Monday,62,Female,False,2025-02-24,55+
ORD15870,C1212,2025-07-06,University Ave,Espresso Drinks,Espresso Shot,2,3.95,Card,,7.9,July,Sunday,59,Male,False,2025-10-08,55+
ORD15871,C1571,2025-02-14,University Ave,Espresso Drinks,Cappuccino,1,4.24,Mobile Pay,5.0,4.24,February,Friday,39,Female,True,2024-12-09,35-44
ORD15872,C1606,2025-04-01,University Ave,Espresso Drinks,Espresso Shot,1,5.28,Card,,5.28,April,Tuesday,34,Female,False,2025-07-29,25-34
ORD15873,C1320,2025-09-06,Riverside,Espresso Drinks,Cappuccino,1,4.11,Card,4.0,4.11,September,Saturday,34,Female,True,2025-06-05,25-34
ORD15874,C1562,2025-06-15,Riverside,Pastries,Scone,3,2.57,Mobile Pay,,7.71,June,Sunday,43,Not specified,False,2025-02-12,35-44
ORD15875,C1200,2025-03-20,Downtown,Espresso Drinks,Americano,1,4.03,Cash,5.0,4.03,March,Thursday,37,Male,True,2024-02-14,35-44
ORD15876,C1175,2025-10-18,Downtown,Brewed Coffee,Cold Brew,3,3.24,Gift Card,2.0,9.72,October,Saturday,42,Male,True,2025-10-29,35-44
ORD15877,C1408,2025-02-13,University Ave,Espresso Drinks,Flat White,1,4.13,Mobile Pay,,4.13,February,Thursday,66,Male,False,2025-03-09,55+
ORD15878,C1306,2025-03-21,Downtown,Brewed Coffee,Cold Brew,1,3.4,Cash,4.0,3.4,March,Friday,33,Non-binary,False,2025-03-26,25-34
ORD15879,C1623,2025-06-19,Downtown,Brewed Coffee,Cold Brew,1,3.42,Card,,3.42,June,Thursday,39,Female,False,2024-09-15,35-44
ORD15880,C1099,2025-01-15,Riverside,Pastries,Muffin,2,3.4,Mobile Pay,4.0,6.8,January,Wednesday,25,Female,False,2025-09-12,25-34
ORD15881,C1254,2025-05-22,Riverside,Pastries,Scone,2,3.55,Card,4.0,7.1,May,Thursday,52,Female,False,2025-02-13,45-54
ORD15882,C1508,2025-11-28,Riverside,Brewed Coffee,Drip Coffee,2,4.09,Card,,8.18,November,Friday,31,Female,False,2025-04-07,25-34
ORD15883,C1331,2025-12-09,Downtown,Brewed Coffee,Cold Brew,1,3.93,Card,,3.93,December,Tuesday,37,Male,False,2024-08-27,35-44
ORD15884,C1537,2025-11-14,Riverside,Pastries,Scone,1,4.06,Cash,,4.06,November,Friday,24,Female,False,2024-11-08,18-24
ORD15885,C1353,2025-04-28,University Ave,Pastries,Cinnamon Roll,1,3.85,Card,,3.85,April,Monday,40,Female,True,2024-04-20,35-44
ORD15886,C1092,2025-01-24,University Ave,Food,Bagel,2,6.01,Mobile Pay,,12.02,January,Friday,61,Female,False,2024-10-13,55+
ORD15887,C1419,2025-10-24,University Ave,Food,Breakfast Sandwich,1,7.62,Cash,4.0,7.62,October,Friday,44,Male,True,2025-12-24,35-44
ORD15888,C1336,2025-05-16,University Ave,Pastries,Croissant,1,4.04,Mobile Pay,,4.04,May,Friday,68,Female,True,2024-10-26,55+
ORD15889,C1354,2025-09-30,Downtown,Espresso Drinks,Espresso Shot,1,4.4,Card,3.0,4.4,September,Tuesday,68,Non-binary,False,2025-10-03,55+
ORD15890,C1370,2025-02-13,Riverside,Food,Avocado Toast,3,7.58,Mobile Pay,2.0,22.74,February,Thursday,35,Female,False,2025-11-22,35-44
ORD15891,C1585,2025-09-01,Riverside,Tea,Green Tea,1,3.44,Mobile Pay,,3.44,September,Monday,66,Female,True,2025-05-03,55+
ORD15892,C1026,2025-08-02,University Ave,Tea,Herbal Tea,2,3.5,Card,4.0,7.0,August,Saturday,38,Female,False,2024-11-20,35-44
ORD15893,C1281,2025-12-02,University Ave,Espresso Drinks,Cappuccino,2,4.22,Mobile Pay,,8.44,December,Tuesday,43,Female,True,2024-08-29,35-44
ORD15894,C1233,2025-02-07,Downtown,Espresso Drinks,Latte,2,5.74,Mobile Pay,,11.48,February,Friday,57,Male,False,2025-09-14,55+
ORD15895,C1359,2025-05-29,University Ave,Tea,Herbal Tea,2,4.32,Card,,8.64,May,Thursday,56,Female,False,2025-01-01,55+
ORD15896,C1300,2025-12-27,Downtown,Tea,Herbal Tea,1,4.01,Gift Card,4.0,4.01,December,Saturday,36,Male,False,2025-10-27,35-44
ORD15897,C1534,2025-05-22,Downtown,Espresso Drinks,Flat White,2,4.42,Gift Card,4.0,8.84,May,Thursday,48,Female,True,2025-03-12,45-54
ORD15898,C1077,2025-08-28,Riverside,Espresso Drinks,Cappuccino,1,5.03,Mobile Pay,3.0,5.03,August,Thursday,29,Male,True,2025-10-31,25-34
ORD15899,C1370,2025-02-28,Riverside,Espresso Drinks,Flat White,3,4.97,Cash,,14.91,February,Friday,35,Female,False,2025-11-22,35-44
ORD15900,C1234,2025-09-23,Downtown,Pastries,Scone,2,4.21,Gift Card,4.0,8.42,September,Tuesday,43,Female,True,2024-06-10,35-44
ORD15901,C1549,2025-04-11,Downtown,Espresso Drinks,Latte,3,4.26,Card,,12.78,April,Friday,53,Male,False,2024-10-23,45-54
ORD15902,C1526,2025-07-28,Downtown,Espresso Drinks,Americano,2,5.06,Card,,10.12,July,Monday,66,Male,False,2025-05-24,55+
ORD15903,C1319,2025-11-17,University Ave,Espresso Drinks,Americano,3,4.64,Mobile Pay,,13.92,November,Monday,57,Female,True,2025-12-06,55+
ORD15904,C1575,2025-08-29,Downtown,Pastries,Croissant,1,2.84,Card,,2.84,August,Friday,37,Male,False,2024-02-22,35-44
ORD15905,C1548,2025-06-22,University Ave,Tea,Green Tea,1,3.62,Card,,3.62,June,Sunday,43,Female,True,2024-06-18,35-44
ORD15906,C1437,2025-03-11,Downtown,Pastries,Muffin,1,3.45,Card,,3.45,March,Tuesday,66,Female,False,2024-02-07,55+
ORD15907,C1214,2025-05-05,Downtown,Espresso Drinks,Latte,2,5.33,Mobile Pay,,10.66,May,Monday,56,Male,True,2024-05-18,55+
ORD15908,C1631,2025-11-06,University Ave,Espresso Drinks,Americano,2,4.41,Card,,8.82,November,Thursday,35,Male,True,2024-08-01,35-44
ORD15909,C1263,2025-03-20,Downtown,Brewed Coffee,Pour Over,1,3.42,Card,,3.42,March,Thursday,66,Male,False,2024-02-14,55+
ORD15910,C1350,2025-08-27,Downtown,Food,Bagel,1,7.5,Mobile Pay,,7.5,August,Wednesday,45,Female,True,2024-06-14,45-54
ORD15911,C1233,2025-06-26,Riverside,Espresso Drinks,Latte,1,4.19,Mobile Pay,4.0,4.19,June,Thursday,57,Male,False,2025-09-14,55+
ORD15912,C1432,2025-04-27,Downtown,Espresso Drinks,Latte,2,4.44,Gift Card,,8.88,April,Sunday,60,Male,False,2024-03-01,55+
ORD15913,C1310,2025-09-18,Downtown,Brewed Coffee,Cold Brew,1,3.29,Cash,,3.29,September,Thursday,52,Female,False,2025-09-15,45-54
ORD15914,C1568,2025-05-12,Riverside,Espresso Drinks,Americano,2,4.32,Cash,,8.64,May,Monday,51,Male,False,2024-06-13,45-54
ORD15915,C1366,2025-04-15,Riverside,Pastries,Croissant,1,2.81,Card,4.0,2.81,April,Tuesday,42,Male,False,2025-04-07,35-44
ORD15916,C1084,2025-07-12,Downtown,Food,Bagel,2,8.3,Mobile Pay,5.0,16.6,July,Saturday,50,Non-binary,True,2025-08-08,45-54
ORD15917,C1013,2025-10-03,Riverside,Brewed Coffee,Drip Coffee,1,3.74,Mobile Pay,,3.74,October,Friday,57,Female,True,2025-08-12,55+
ORD15918,C1627,2025-11-11,Downtown,Espresso Drinks,Latte,3,3.82,Card,,11.46,November,Tuesday,37,Male,True,2024-07-08,35-44
ORD15919,C1406,2025-08-18,University Ave,Brewed Coffee,Cold Brew,3,3.08,Mobile Pay,,9.24,August,Monday,40,Female,False,2025-02-20,35-44
ORD15920,C1527,2025-08-29,University Ave,Brewed Coffee,Pour Over,1,3.84,Card,,3.84,August,Friday,25,Male,True,2025-08-19,25-34
ORD15921,C1537,2025-10-14,Downtown,Food,Bagel,1,6.66,Mobile Pay,5.0,6.66,October,Tuesday,24,Female,False,2024-11-08,18-24
ORD15922,C1403,2025-04-09,University Ave,Pastries,Cinnamon Roll,1,3.56,Card,5.0,3.56,April,Wednesday,68,Male,True,2024-03-01,55+
ORD15923,C1235,2025-04-02,Riverside,Espresso Drinks,Flat White,1,4.61,Card,,4.61,April,Wednesday,55,Male,True,2024-08-04,55+
ORD15924,C1150,2025-06-26,Riverside,Food,Bagel,3,5.78,Card,,17.34,June,Thursday,62,Male,False,2025-12-23,55+
ORD15925,C1422,2025-08-18,Downtown,Food,Breakfast Sandwich,2,7.16,Card,,14.32,August,Monday,57,Male,False,2024-07-20,55+
ORD15926,C1114,2025-08-24,Riverside,Pastries,Cinnamon Roll,1,4.5,Mobile Pay,3.0,4.5,August,Sunday,44,Female,False,2025-04-23,35-44
ORD15927,C1345,2025-02-25,Downtown,Brewed Coffee,Drip Coffee,1,3.32,Card,,3.32,February,Tuesday,31,Female,False,2024-10-19,25-34
ORD15928,C1380,2025-10-12,University Ave,Pastries,Muffin,2,2.57,Card,5.0,5.14,October,Sunday,18,Male,False,2025-01-24,18-24
ORD15929,C1620,2025-05-13,Downtown,Espresso Drinks,Latte,1,3.86,Card,3.0,3.86,May,Tuesday,40,Male,False,2025-04-17,35-44
ORD15930,C1596,2025-11-16,Riverside,Tea,Chai Latte,1,4.42,Card,4.0,4.42,November,Sunday,48,Male,False,2024-05-09,45-54
ORD15931,C1208,2025-09-21,Riverside,Brewed Coffee,Drip Coffee,2,3.59,Cash,1.0,7.18,September,Sunday,31,Female,True,2024-09-19,25-34
ORD15932,C1126,2025-12-24,University Ave,Brewed Coffee,Cold Brew,1,4.2,Mobile Pay,,4.2,December,Wednesday,22,Female,False,2025-03-10,18-24
ORD15933,C1095,2025-08-18,Riverside,Espresso Drinks,Cappuccino,1,4.91,Card,5.0,4.91,August,Monday,32,Female,False,2025-04-21,25-34
ORD15934,C1523,2025-07-12,Downtown,Pastries,Muffin,1,4.16,Card,,4.16,July,Saturday,60,Male,False,2025-08-29,55+
ORD15935,C1055,2025-03-10,Downtown,Tea,Herbal Tea,2,4.1,Mobile Pay,5.0,8.2,March,Monday,20,Female,False,2024-12-01,18-24
ORD15936,C1162,2025-05-26,Downtown,Pastries,Muffin,1,4.05,Mobile Pay,,4.05,May,Monday,39,Female,False,2024-09-08,35-44
ORD15937,C1137,2025-11-09,Downtown,Espresso Drinks,Latte,2,5.13,Mobile Pay,3.0,10.26,November,Sunday,19,Male,True,2024-09-07,18-24
ORD15938,C1229,2025-05-20,University Ave,Espresso Drinks,Latte,3,5.28,Card,5.0,15.84,May,Tuesday,27,Female,False,2024-10-16,25-34
ORD15939,C1123,2025-01-20,Riverside,Espresso Drinks,Flat White,3,5.75,Card,4.0,17.25,January,Monday,42,Female,False,2024-08-16,35-44
ORD15940,C1219,2025-03-31,Riverside,Espresso Drinks,Cappuccino,1,5.07,Mobile Pay,3.0,5.07,March,Monday,64,Female,True,2025-12-03,55+
ORD15941,C1312,2025-08-05,Downtown,Espresso Drinks,Espresso Shot,2,5.23,Mobile Pay,1.0,10.46,August,Tuesday,24,Male,True,2024-05-22,18-24
ORD15942,C1166,2025-08-17,Riverside,Pastries,Croissant,1,3.74,Card,4.0,3.74,August,Sunday,34,Female,False,2025-12-01,25-34
ORD15943,C1301,2025-12-25,University Ave,Pastries,Cinnamon Roll,2,2.87,Cash,,5.74,December,Thursday,60,Female,True,2025-06-01,55+
ORD15944,C1462,2025-12-06,Riverside,Tea,Chai Latte,3,3.75,Card,4.0,11.25,December,Saturday,56,Female,False,2025-08-19,55+
ORD15945,C1377,2025-07-13,Downtown,Brewed Coffee,Pour Over,1,3.71,Mobile Pay,,3.71,July,Sunday,56,Female,True,2025-06-18,55+
ORD15946,C1604,2025-07-21,Downtown,Brewed Coffee,Drip Coffee,1,3.0,Mobile Pay,5.0,3.0,July,Monday,60,Male,True,2024-10-03,55+
ORD15947,C1016,2025-10-19,University Ave,Tea,Chai Latte,2,4.47,Mobile Pay,,8.94,October,Sunday,44,Male,False,2025-01-13,35-44
ORD15948,C1571,2025-01-18,University Ave,Espresso Drinks,Flat White,1,5.53,Mobile Pay,5.0,5.53,January,Saturday,39,Female,True,2024-12-09,35-44
ORD15949,C1338,2025-08-05,University Ave,Tea,Herbal Tea,1,4.26,Mobile Pay,,4.26,August,Tuesday,28,Female,True,2025-07-12,25-34
ORD15950,C1575,2025-06-22,University Ave,Food,Avocado Toast,1,6.24,Gift Card,,6.24,June,Sunday,37,Male,False,2024-02-22,35-44
ORD15951,C1463,2025-10-13,Downtown,Espresso Drinks,Espresso Shot,2,5.08,Card,,10.16,October,Monday,39,Female,False,2025-06-10,35-44
ORD15952,C1478,2025-10-19,Riverside,Espresso Drinks,Latte,1,4.42,Mobile Pay,,4.42,October,Sunday,52,Female,False,2024-12-07,45-54
ORD15953,C1608,2025-08-27,Downtown,Espresso Drinks,Latte,2,4.62,Mobile Pay,,9.24,August,Wednesday,43,Male,False,2024-12-18,35-44
ORD15954,C1251,2025-08-28,Downtown,Food,Breakfast Sandwich,1,7.75,Card,,7.75,August,Thursday,43,Female,True,2025-12-02,35-44
ORD15955,C1598,2025-09-09,Downtown,Brewed Coffee,Drip Coffee,3,3.63,Card,4.0,10.89,September,Tuesday,50,Female,False,2025-05-18,45-54
ORD15956,C1189,2025-07-31,Downtown,Pastries,Muffin,2,4.16,Card,4.0,8.32,July,Thursday,33,Male,False,2024-04-03,25-34
ORD15957,C1424,2025-03-24,University Ave,Food,Avocado Toast,1,6.83,Card,,6.83,March,Monday,39,Male,False,2025-02-08,35-44
ORD15958,C1417,2025-04-14,Downtown,Pastries,Cinnamon Roll,3,2.55,Cash,,7.65,April,Monday,24,Male,False,2024-10-09,18-24
ORD15959,C1021,2025-09-28,Downtown,Espresso Drinks,Latte,1,4.13,Card,4.0,4.13,September,Sunday,37,Female,False,2024-10-27,35-44
ORD15960,C1158,2025-08-14,Downtown,Espresso Drinks,Americano,1,5.24,Card,4.0,5.24,August,Thursday,44,Non-binary,False,2025-04-02,35-44
ORD15961,C1350,2025-03-28,Riverside,Espresso Drinks,Flat White,3,4.16,Mobile Pay,,12.48,March,Friday,45,Female,True,2024-06-14,45-54
ORD15962,C1391,2025-11-16,Riverside,Brewed Coffee,Pour Over,1,3.22,Mobile Pay,,3.22,November,Sunday,27,Male,False,2024-05-11,25-34
ORD15963,C1448,2025-12-23,University Ave,Espresso Drinks,Flat White,1,4.87,Mobile Pay,,4.87,December,Tuesday,45,Male,False,2025-12-03,45-54
ORD15964,C1405,2025-08-16,University Ave,Espresso Drinks,Flat White,1,4.06,Cash,,4.06,August,Saturday,44,Not specified,False,2024-02-04,35-44
ORD15965,C1306,2025-03-24,Downtown,Espresso Drinks,Espresso Shot,3,3.96,Card,,11.88,March,Monday,33,Non-binary,False,2025-03-26,25-34
ORD15966,C1060,2025-12-08,Riverside,Espresso Drinks,Flat White,1,5.11,Mobile Pay,,5.11,December,Monday,65,Male,False,2024-09-12,55+
ORD15967,C1082,2025-03-28,Downtown,Food,Bagel,2,5.88,Card,,11.76,March,Friday,26,Male,True,2024-03-26,25-34
ORD15968,C1211,2025-06-07,Riverside,Pastries,Cinnamon Roll,1,4.38,Card,5.0,4.38,June,Saturday,55,Female,False,2024-03-22,55+
ORD15969,C1594,2025-11-09,Riverside,Brewed Coffee,Cold Brew,1,4.13,Card,5.0,4.13,November,Sunday,34,Female,True,2024-04-28,25-34
ORD15970,C1130,2025-07-09,University Ave,Espresso Drinks,Espresso Shot,2,4.8,Card,,9.6,July,Wednesday,47,Non-binary,True,2024-04-26,45-54
ORD15971,C1303,2025-03-30,Downtown,Brewed Coffee,Pour Over,3,3.6,Mobile Pay,,10.8,March,Sunday,64,Male,True,2025-03-07,55+
ORD15972,C1520,2025-01-30,University Ave,Espresso Drinks,Latte,1,4.26,Mobile Pay,,4.26,January,Thursday,36,Non-binary,True,2024-10-17,35-44
ORD15973,C1316,2025-05-12,University Ave,Espresso Drinks,Americano,1,5.01,Card,,5.01,May,Monday,55,Female,False,2024-11-05,55+
ORD15974,C1472,2025-09-02,Riverside,Pastries,Scone,1,3.14,Card,4.0,3.14,September,Tuesday,40,Male,False,2025-06-26,35-44
ORD15975,C1031,2025-09-18,Downtown,Brewed Coffee,Drip Coffee,1,3.56,Mobile Pay,4.0,3.56,September,Thursday,29,Male,True,2025-09-26,25-34
