order_id,customer_id,order_date,store_location,category,item,quantity,unit_price,payment_method,satisfaction_rating
ORD14998,C1052,2025-12-03,Riverside,Pastries,Croissant,1,3.22,Gift Card,4.0
ORD14999,C1111,2025-04-12,Downtown,Espresso Drinks,Flat White,1,4.56,Card,
ORD15000,C1412,2025-01-07,Downtown,Espresso Drinks,Espresso Shot,1,5.32,Mobile Pay,
ORD15001,C1622,2025-08-24,Downtown,Tea,Green Tea,1,4.74,Card,
ORD15002,C1510,2025-01-28,Downtown,Pastries,Muffin,1,4.43,Card,
ORD15003,C1064,2025-01-15,Downtown,Tea,Herbal Tea,2,3.35,Gift Card,
ORD15004,C1136,2025-12-08,University Ave,Brewed Coffee,Cold Brew,1,3.86,Cash,
ORD15005,C1623,2025-06-30,Downtown,Pastries,Scone,1,2.86,Card,
ORD15006,C1579,2025-02-10,University Ave,Espresso Drinks,Flat White,1,4.62,Card,2.0
ORD15007,C1375,2025-08-27,University Ave,Tea,Green Tea,2,3.72,Mobile Pay,
ORD15008,C1518,2025-05-15,Riverside,Espresso Drinks,Latte,2,5.49,Gift Card,
ORD15009,C1381,2025-07-15,Downtown,Pastries,Croissant,1,4.07,Cash,
ORD15010,C1041,2025-11-24,Downtown,Food,Bagel,2,8.23,Card,4.0
ORD15011,C1568,2025-03-28,Riverside,Espresso Drinks,Americano,1,4.29,Card,
ORD15012,C1458,2025-08-24, Riverside ,Espresso Drinks,Espresso Shot,2,5.73,Card,
ORD15013,C1475,2025-10-29,Riverside,Pastries,Croissant,2,4.4,Card,5.0
ORD15014,C1500,2025-06-04,downtown,Food,Breakfast Sandwich,1,7.7,Mobile Pay,
ORD15015,C1049,2025-12-20,Downtown,Food,Avocado Toast,1,6.36,Card,4.0
ORD15016,C1440,2025-06-13,Downtown,Brewed Coffee,Drip Coffee,2,4.02,Cash,2.0
ORD15017,C1257,2025-06-17,Downtown,Espresso Drinks,Latte,1,4.87,Cash,3.0
ORD15018,C1534,2025-11-18,Riverside,Pastries,Muffin,1,3.23,Cash,
ORD15019,C1492,2025-08-20,Riverside,Brewed Coffee,Pour Over,2,3.03,Mobile Pay,4.0
ORD15020,C1475,2025-11-13,University Ave,Espresso Drinks,Cappuccino,1,3.94,Mobile Pay,5.0
ORD15021,C1570,2025-10-15,Riverside,Espresso Drinks,Espresso Shot,1,3.94,Card,4.0
ORD15022,C1316,2025-09-17,Riverside,Pastries,Cinnamon Roll,1,2.67,Card,
ORD15023,C1518,2025-03-29,Downtown,Espresso Drinks,Latte,1,4.02,Cash,4.0
ORD15024,C1541,2025-05-26,Riverside,Espresso Drinks,Cappuccino,2,3.76,Card,
ORD15025,C1612,2025-11-11,University Ave,Brewed Coffee,Cold Brew,3,3.84,Card,3.0
ORD15026,C1119,2025-08-13,University Ave,Food,Bagel,2,6.0,Card,
ORD15027,C1268,2025-04-12,Riverside,Food,Avocado Toast,3,6.88,Cash,
ORD15028,C1236,2025-04-30,Riverside,Espresso Drinks,Latte,1,5.28,Card,2.0
ORD15029,C1139,2025-10-10,Riverside,Food,Bagel,3,6.6,Card,2.0
ORD15030,C1034,2025-03-06,Downtown,Pastries,Scone,2,2.73,Gift Card,
ORD15031,C1547,2025-02-10,Downtown,Brewed Coffee,Pour Over,2,2.92,Mobile Pay,
ORD15032,C1045,2025-10-06,Downtown,Tea,Chai Latte,2,4.08,Card,
ORD15033,C1477,2025-04-15,Riverside,Espresso Drinks,Cappuccino,2,4.31,Cash,
ORD15034,C1325,2025-10-06,Downtown,Espresso Drinks,Americano,3,3.92,Mobile Pay,4.0
ORD15035,C1022,2025-07-14,Riverside,Food,Breakfast Sandwich,2,7.82,Cash,
ORD15036,C1118,2025-12-30,University Ave,Espresso Drinks,Cappuccino,3,4.4,Mobile Pay,
ORD15037,C1483,2025-07-11,Downtown,Tea,Green Tea,3,3.46,Gift Card,
ORD15038,C1314,2025-11-12,Downtown,Brewed Coffee,Pour Over,1,3.05,Card,5.0
ORD15039,C1160,2025-11-06,University Ave,Brewed Coffee,Cold Brew,2,4.09,Gift Card,
ORD15040,C1632,2025-03-19,Downtown,Brewed Coffee,Drip Coffee,1,3.96,Gift Card,
ORD15041,C1327,2025-12-29,Downtown,Tea,Herbal Tea,2,4.01,Card,5.0
ORD15042,C1481,2025-09-29,Downtown,Pastries,Croissant,2,4.39,Card,
ORD15043,C1129,2025-02-09,Downtown,Brewed Coffee,Drip Coffee,3,3.85,Mobile Pay,
ORD15044,C1238,2025-01-03,Riverside,Espresso Drinks,Americano,1,5.2,Mobile Pay,5.0
ORD15045,C1202,2025-04-09,University Ave,Tea,Chai Latte,2,4.26,Mobile Pay,
ORD15046,C1466,2025-01-06,Downtown,Food,Breakfast Sandwich,2,8.08,Mobile Pay,
ORD15047,C1204,2025-05-11,Riverside,Espresso Drinks,Cappuccino,1,4.39,Card,4.0
ORD15048,C1299,2025-12-29,Riverside,Brewed Coffee,Cold Brew,1,3.19,Card,
ORD15049,C1569,2025-06-24,Downtown,Espresso Drinks,Espresso Shot,3,5.37,Mobile Pay,2.0
ORD15050,C1344,2025-01-09,Downtown,Brewed Coffee,Drip Coffee,1,2.82,Card,
ORD15051,C1290,2025-06-29,Riverside,Espresso Drinks,Flat White,3,4.29,Mobile Pay,
ORD15052,C1128,2025-03-21,Downtown,Espresso Drinks,Espresso Shot,1,3.86,Card,2.0
ORD15053,C1192,2025-11-08,Riverside,Espresso Drinks,Latte,3,4.75,Mobile Pay,
ORD15054,C1265,2025-02-02,riverside,Brewed Coffee,Pour Over,1,4.11,Cash,
ORD15055,C1241,2025-10-08,Downtown,Pastries,Croissant,2,2.84,Mobile Pay,3.0
ORD15056,C1289,2025-06-12,riverside,Tea,Green Tea,1,3.71,Card,
ORD15057,C1013,2025-01-07,Downtown,Brewed Coffee,Drip Coffee,3,3.25,Mobile Pay,4.0
ORD15058,C1274,2025-09-03,Downtown,Tea,Green Tea,2,4.36,Mobile Pay,5.0
ORD15059,C1385,2025-06-15,Riverside,Pastries,Muffin,1,4.32,Mobile Pay,
ORD15060,C1537,2025-10-08,Downtown,Brewed Coffee,Pour Over,1,3.73,Card,
ORD15061,C1342,2025-08-13,university ave,Espresso Drinks,Latte,1,4.93,Card,2.0
ORD15062,C1401,2025-10-14,Riverside,Pastries,Croissant,2,2.57,Mobile Pay,5.0
ORD15063,C1460,2025-06-17,downtown,Brewed Coffee,Cold Brew,3,4.09,Card,4.0
ORD15064,C1406,2025-01-03,University Ave,Brewed Coffee,Drip Coffee,1,2.92,Card,4.0
ORD15065,C1445,2025-02-17,University Ave,Brewed Coffee,Drip Coffee,2,3.81,Gift Card,
ORD15066,C1585,2025-06-17,University Ave,Espresso Drinks,Latte,1,3.77,Cash,
ORD15067,C1263,2025-05-25,Downtown,Espresso Drinks,Flat White,1,4.98,Card,
ORD15068,C1629,2025-10-17,University Ave,Pastries,Muffin,3,4.35,Mobile Pay,4.0
ORD15069,C1416,2025-05-30,Downtown,Brewed Coffee,Cold Brew,1,3.7,Mobile Pay,4.0
ORD15070,C1263,2025-11-10,Riverside,Brewed Coffee,Pour Over,2,4.04,Mobile Pay,3.0
ORD15071,C1379,2025-03-10,Downtown,Brewed Coffee,Drip Coffee,2,3.6,Card,5.0
ORD15072,C1055,2025-05-21,University Ave,Brewed Coffee,Drip Coffee,3,3.88,Mobile Pay,
ORD15073,C1250,2025-10-03,Downtown,Tea,Herbal Tea,2,4.25,Mobile Pay,5.0
ORD15074,C1234,2025-02-15,Riverside,Espresso Drinks,Latte,2,5.25,Cash,4.0
ORD15075,C1471,2025-04-27,Downtown,Food,Bagel,2,5.54,Card,
ORD15076,C1135,2025-10-01,Downtown,Tea,Chai Latte,2,3.28,Mobile Pay,
ORD15077,C1512,2025-08-03,University Ave,Brewed Coffee,Cold Brew,2,4.02,Card,5.0
ORD15078,C1014,2025-10-11,University Ave,Pastries,Cinnamon Roll,1,2.82,Mobile Pay,4.0
ORD15079,C1069,2025-07-07,Downtown,Food,Bagel,1,5.64,Mobile Pay,4.0
ORD15080,C1007,2025-11-09,Riverside,Brewed Coffee,Cold Brew,2,4.18,Mobile Pay,5.0
ORD15081,C1045,2025-11-16,University Ave,Pastries,Scone,1,3.48,Cash,4.0
ORD15082,C1415,2025-12-21,Riverside,Pastries,Muffin,2,4.39,Mobile Pay,
ORD15083,C1187,2025-02-14,Riverside,Brewed Coffee,Cold Brew,1,3.33,Mobile Pay,
ORD15084,C1253,2025-08-04,Downtown,Espresso Drinks,Espresso Shot,2,5.29,Card,2.0
ORD15085,C1197,2025-02-11,Downtown,Pastries,Croissant,1,3.02,Mobile Pay,5.0
ORD15086,C1259,2025-03-25,University Ave,Brewed Coffee,Pour Over,1,3.26,Cash,
ORD15087,C1369,2025-04-20,university ave,Pastries,Cinnamon Roll,1,3.04,Card,4.0
ORD15088,C1373,2025-08-24,University Ave,Brewed Coffee,Drip Coffee,2,2.78,Mobile Pay,3.0
ORD15089,C1335,2025-06-06,University Ave,Brewed Coffee,Cold Brew,1,3.4,Mobile Pay,
ORD15090,C1574,2025-11-11,Downtown,Espresso Drinks,Cappuccino,2,4.19,Card,3.0
ORD15091,C1421,2025-04-19,Downtown,Brewed Coffee,Drip Coffee,2,3.45,Card,
ORD15092,C1154,2025-08-13,Riverside,Espresso Drinks,Espresso Shot,1,4.51,Mobile Pay,4.0
ORD15093,C1007,2025-10-05,Riverside,Pastries,Croissant,1,2.93,Card,5.0
ORD15094,C1546,2025-12-23,Downtown,Espresso Drinks,Americano,1,4.96,Mobile Pay,4.0
ORD15095,C1040,2025-03-31,Riverside,Food,Breakfast Sandwich,2,7.1,Cash,
ORD15096,C1480,2025-09-25,Downtown,Espresso Drinks,Cappuccino,1,5.6,Card,4.0
ORD15097,C1369,2025-01-31,Riverside,Brewed Coffee,Drip Coffee,3,3.97,Card,4.0
ORD15098,C1047,2025-07-17,University Ave,Espresso Drinks,Latte,1,3.92,Card,
ORD15099,C1362,2025-05-31,Downtown,Espresso Drinks,Americano,3,4.41,Card,
ORD15100,C1116,2025-12-15,University Ave,Pastries,Croissant,2,3.99,Gift Card,5.0
ORD15101,C1549,2025-10-09,Riverside,Espresso Drinks,Latte,3,4.0,Mobile Pay,4.0
ORD15102,C1382,2025-12-04,Riverside,Espresso Drinks,Cappuccino,2,4.17,Card,3.0
ORD15103,C1258,2025-11-06,Downtown,Brewed Coffee,Drip Coffee,2,4.04,Cash,4.0
ORD15104,C1546,2025-05-30,Downtown,Brewed Coffee,Cold Brew,1,3.13,Cash,4.0
ORD15105,C1485,2025-09-24,University Ave,Espresso Drinks,Cappuccino,2,4.94,Card,
ORD15106,C1308,2025-01-12, University Ave ,Pastries,Cinnamon Roll,1,3.34,Gift Card,
ORD15107,C1523,2025-07-23,Riverside,Espresso Drinks,Cappuccino,2,4.23,Mobile Pay,4.0
ORD15108,C1607,2025-01-18,Downtown,Pastries,Cinnamon Roll,2,3.25,Mobile Pay,
ORD15109,C1201,2025-09-21,Riverside,Brewed Coffee,Drip Coffee,1,4.22,Card,
ORD15110,C1214,2025-12-18,Riverside,Brewed Coffee,Drip Coffee,1,2.86,Card,4.0
ORD15111,C1452,2025-09-06,Riverside,Food,Breakfast Sandwich,1,7.32,Card,
ORD15112,C1053,2025-11-02,Downtown,Espresso Drinks,Flat White,1,5.1,Card,3.0
ORD15113,C1056,2025-03-27,University Ave,Food,Avocado Toast,2,6.45,Cash,
ORD15114,C1262,2025-12-28,Downtown,Pastries,Muffin,2,2.72,Card,
ORD15115,C1001,2025-07-20,Riverside,Brewed Coffee,Cold Brew,1,3.65,Mobile Pay,
ORD15116,C1633,2025-09-03,Riverside,Espresso Drinks,Cappuccino,2,4.25,Card,4.0
ORD15117,C1611,2025-10-08,University Ave,Food,Bagel,1,8.1,Mobile Pay,
ORD15118,C1004,2025-08-21,Downtown,Espresso Drinks,Cappuccino,1,4.42,Card,2.0
ORD15119,C1502,2025-04-26,Downtown,Espresso Drinks,Latte,1,4.51,Cash,5.0
ORD15120,C1248,2025-08-11,University Ave,Espresso Drinks,Flat White,2,4.96,Mobile Pay,3.0
ORD15121,C1117,2025-08-27,Downtown,Espresso Drinks,Flat White,3,5.41,Card,
ORD15122,C1327,2025-11-09,Riverside,Pastries,Muffin,1,3.87,Card,
ORD15123,C1215,2025-06-25,Downtown,Pastries,Scone,2,3.35,Card,3.0
ORD15124,C1514,2025-07-02,Riverside,Espresso Drinks,Americano,1,4.22,Card,3.0
ORD15125,C1322,2025-07-03,riverside,Brewed Coffee,Pour Over,2,4.02,Card,
ORD15126,C1382,2025-02-11,Riverside,Pastries,Muffin,1,2.54,Card,
ORD15127,C1118,2025-02-02,Riverside,Espresso Drinks,Latte,2,4.14,Cash,
ORD15128,C1252,2025-01-08,Riverside,Pastries,Scone,3,3.58,Cash,
ORD15129,C1348,2025-08-31,Riverside,Tea,Chai Latte,2,3.4,Gift Card,5.0
ORD15130,C1264,2025-06-02,Downtown,Espresso Drinks,Flat White,2,4.08,Gift Card,
ORD15131,C1401,2025-11-12,University Ave,Espresso Drinks,Flat White,2,5.25,Mobile Pay,
ORD15132,C1412,2025-09-13,Riverside,Espresso Drinks,Americano,3,4.83,Mobile Pay,
ORD15133,C1422,2025-02-21,University Ave,Espresso Drinks,Latte,1,4.63,Card,
ORD15134,C1203,2025-02-06,Riverside,Pastries,Muffin,1,3.8,Cash,5.0
ORD15135,C1487,2025-05-14,Downtown,Pastries,Scone,1,4.02,Cash,4.0
ORD15136,C1602,2025-12-02,Downtown,Espresso Drinks,Espresso Shot,1,4.27,Mobile Pay,4.0
ORD15137,C1091,2025-01-18,Downtown,Espresso Drinks,Espresso Shot,2,3.99,Mobile Pay,
ORD15138,C1321,2025-03-10,Downtown,Espresso Drinks,Espresso Shot,1,5.38,Card,
ORD15139,C1356,2025-01-11,University Ave,Food,Avocado Toast,2,7.47,Card,4.0
ORD15140,C1098,2025-05-31,Riverside,Espresso Drinks,Flat White,1,5.25,Cash,
ORD15141,C1237,2025-12-27,University Ave,Espresso Drinks,Latte,1,4.37,Cash,4.0
ORD15142,C1493,2025-09-06,Downtown,Pastries,Cinnamon Roll,1,3.27,Cash,
ORD15143,C1339,2025-06-29,Downtown,Espresso Drinks,Espresso Shot,3,4.68,Cash,
ORD15144,C1455,2025-02-22,Riverside,Espresso Drinks,Cappuccino,2,4.94,Mobile Pay,
ORD15145,C1092,2025-05-10,Downtown,Espresso Drinks,Flat White,1,4.92,Card,
ORD15146,C1142,2025-07-10,Riverside,Espresso Drinks,Espresso Shot,1,5.26,Card,3.0
ORD15147,C1298,2025-04-11,Downtown,Brewed Coffee,Pour Over,2,3.63,Card,
ORD15148,C1365,2025-09-14,University Ave,Pastries,Scone,2,4.42,Card,
ORD15149,C1464,2025-12-23,Downtown,Pastries,Scone,2,4.38,Card,5.0
ORD15150,C1291,2025-03-16,University Ave,Pastries,Cinnamon Roll,1,4.32,Card,4.0
ORD15151,C1180,2025-04-02,Riverside,Espresso Drinks,Cappuccino,3,4.86,Mobile Pay,
ORD15152,C1091,2025-02-15,Downtown,Food,Avocado Toast,1,8.05,Cash,5.0
ORD15153,C1272,2025-09-22,Downtown,Espresso Drinks,Americano,1,5.47,Cash,
ORD15154,C1497,2025-06-18,Riverside,Espresso Drinks,Espresso Shot,1,4.71,Mobile Pay,2.0
ORD15155,C1599,2025-04-14,Downtown,Food,Avocado Toast,1,5.68,Mobile Pay,4.0
ORD15156,C1524,2025-03-21,Riverside,Food,Avocado Toast,2,7.83,Cash,3.0
ORD15157,C1363,2025-01-26,downtown,Espresso Drinks,Cappuccino,2,5.21,Gift Card,
ORD15158,C1323,2025-06-23,University Ave,Espresso Drinks,Cappuccino,3,5.73,Gift Card,
ORD15159,C1269,2025-09-06,Riverside,Brewed Coffee,Drip Coffee,1,3.37,Gift Card,4.0
ORD15160,C1414,2025-03-27,University Ave,Food,Avocado Toast,1,7.9,Mobile Pay,3.0
ORD15161,C1335,2025-01-01,Riverside,Brewed Coffee,Pour Over,3,3.1,Card,
ORD15162,C1433,2025-06-22,Riverside,Espresso Drinks,Flat White,2,5.0,Card,5.0
ORD15163,C1347,2025-09-03,Downtown,Brewed Coffee,Drip Coffee,1,3.48,Card,5.0
ORD15164,C1584,2025-05-06,University Ave,Pastries,Scone,1,3.92,Card,4.0
ORD15165,C1500,2025-04-02,Riverside,Espresso Drinks,Espresso Shot,2,5.0,Card,3.0
ORD15166,C1255,2025-02-26,Downtown,Brewed Coffee,Cold Brew,3,4.17,Card,5.0
ORD15167,C1424,2025-09-29,Downtown,Pastries,Cinnamon Roll,3,3.92,Mobile Pay,
ORD15168,C1261,2025-11-10,University Ave,Tea,Herbal Tea,2,4.66,Cash,5.0
ORD15169,C1309,2025-10-08,Downtown,Pastries,Cinnamon Roll,3,3.84,Card,1.0
ORD15170,C1335,2025-07-08,Riverside,Espresso Drinks,Cappuccino,3,4.3,Card,
ORD15171,C1508,2025-09-21,University Ave,Espresso Drinks,Americano,2,4.22,Card,
ORD15172,C1341,2025-05-25,University Ave,Espresso Drinks,Espresso Shot,3,4.29,Mobile Pay,3.0
ORD15173,C1136,2025-01-09,Riverside,Brewed Coffee,Cold Brew,1,3.16,Card,4.0
ORD15174,C1442,2025-05-14,Downtown,Pastries,Scone,2,3.79,Card,2.0
ORD15175,C1489,2025-09-14,University Ave,Brewed Coffee,Pour Over,1,3.76,Gift Card,
ORD15176,C1153,2025-08-24,Downtown,Espresso Drinks,Americano,2,4.36,Card,
ORD15177,C1144,2025-12-27,Downtown,Brewed Coffee,Drip Coffee,1,3.02,Card,
ORD15178,C1314,2025-12-30,Downtown,Espresso Drinks,Espresso Shot,1,4.67,Card,4.0
ORD15179,C1074,2025-03-30,Riverside,Espresso Drinks,Americano,1,4.64,Card,4.0
ORD15180,C1007,2025-01-04,Downtown,Pastries,Croissant,1,2.58,Mobile Pay,
ORD15181,C1238,2025-04-10,University Ave,Espresso Drinks,Americano,2,3.96,Cash,4.0
ORD15182,C1260,2025-11-15,Downtown,Espresso Drinks,Espresso Shot,1,4.66,Card,5.0
ORD15183,C1190,2025-10-24,downtown,Food,Bagel,1,6.8,Card,
ORD15184,C1556,2025-02-05,Riverside,Espresso Drinks,Latte,2,4.55,Mobile Pay,1.0
ORD15185,C1415,2025-02-28,Downtown,Espresso Drinks,Flat White,2,4.5,Card,
ORD15186,C1168,2025-07-25,University Ave,Espresso Drinks,Flat White,1,5.48,Card,5.0
ORD15187,C1199,2025-08-29,Riverside,Pastries,Scone,1,3.57,Card,5.0
ORD15188,C1585,2025-12-24,University Ave,Brewed Coffee,Drip Coffee,3,3.43,Cash,
ORD15189,C1313,2025-10-02,Downtown,Food,Avocado Toast,2,6.55,Card,
ORD15190,C1633,2025-03-19,University Ave,Espresso Drinks,Flat White,1,4.06,Card,
ORD15191,C1045,2025-01-14,Downtown,Pastries,Scone,2,3.85,Mobile Pay,
ORD15192,C1007,2025-08-19,Riverside,Pastries,Croissant,2,3.3,Card,
ORD15193,C1379,2025-07-21,Riverside,Food,Breakfast Sandwich,3,7.63,Mobile Pay,4.0
ORD15194,C1536,2025-12-02,University Ave,Pastries,Scone,3,4.5,Card,
ORD15195,C1422,2025-07-29,Downtown,Espresso Drinks,Latte,3,4.4,Mobile Pay,5.0
ORD15196,C1275,2025-07-02,Downtown,Pastries,Croissant,1,3.22,Cash,
ORD15197,C1345,2025-04-21,University Ave,Food,Breakfast Sandwich,1,8.31,Card,
ORD15198,C1582,2025-02-01,University Ave,Espresso Drinks,Latte,3,5.61,Card,2.0
ORD15199,C1392,2025-11-15,Riverside,Espresso Drinks,Cappuccino,3,5.3,Card,
ORD15200,C1000,2025-10-28,Downtown,Espresso Drinks,Espresso Shot,3,5.71,Card,4.0
ORD15201,C1469,2025-03-01,Downtown,Food,Breakfast Sandwich,1,8.42,Cash,
ORD15202,C1118,2025-09-14,University Ave,Espresso Drinks,Espresso Shot,2,4.71,Mobile Pay,
ORD15203,C1227,2025-05-13,University Ave,Brewed Coffee,Pour Over,1,3.18,Card,
ORD15204,C1384,2025-06-09,Downtown,Pastries,Scone,3,2.61,Card,4.0
ORD15205,C1176,2025-11-05,University Ave,Espresso Drinks,Americano,3,4.37,Card,5.0
ORD15206,C1602,2025-11-03,Downtown,Espresso Drinks,Flat White,3,3.82,Cash,
ORD15207,C1113,2025-03-11,Riverside,Tea,Chai Latte,1,4.32,Gift Card,
ORD15208,C1175,2025-04-22,Downtown,Tea,Chai Latte,2,4.52,Card,
ORD15209,C1493,2025-10-26,Riverside,Brewed Coffee,Cold Brew,2,3.83,Card,
ORD15210,C1456,2025-11-30,university ave,Food,Bagel,1,6.59,Card,4.0
ORD15211,C1300,2025-01-29,Downtown,Espresso Drinks,Americano,2,4.94,Gift Card,
ORD15212,C1602,2025-10-31,Downtown,Brewed Coffee,Cold Brew,3,4.07,Card,
ORD15213,C1000,2025-06-28,Downtown,Brewed Coffee,Cold Brew,2,4.16,Card,2.0
ORD15214,C1384,2025-08-03,Downtown,Tea,Herbal Tea,2,3.37,Card,
ORD15215,C1352,2025-01-28,University Ave,Espresso Drinks,Cappuccino,1,4.84,Mobile Pay,
ORD15216,C1641,2025-09-05,Riverside,Espresso Drinks,Americano,2,4.96,Gift Card,4.0
ORD15217,C1069,2025-09-04,Riverside,Pastries,Muffin,2,4.4,Mobile Pay,
ORD15218,C1182,2025-08-30,Downtown,Brewed Coffee,Cold Brew,1,3.34,Cash,3.0
ORD15219,C1364,2025-10-15,University Ave,Food,Breakfast Sandwich,1,8.33,Mobile Pay,4.0
ORD15220,C1006,2025-12-11,University Ave,Espresso Drinks,Espresso Shot,1,5.62,Card,
ORD15221,C1213,2025-11-06,university ave,Espresso Drinks,Flat White,1,5.11,Mobile Pay,3.0
ORD15222,C1167,2025-09-29,Riverside,Pastries,Cinnamon Roll,2,4.31,Mobile Pay,
ORD15223,C1600,2025-12-24,University Ave,Espresso Drinks,Espresso Shot,1,4.47,Card,5.0
ORD15224,C1364,2025-09-03,Downtown,Espresso Drinks,Latte,1,5.04,Mobile Pay,4.0
ORD15225,C1072,2025-09-02,Downtown,Espresso Drinks,Latte,1,4.82,Card,4.0
ORD15226,C1539,2025-07-17,Riverside,Pastries,Muffin,3,4.1,Mobile Pay,
ORD15227,C1307,2025-10-07,Riverside,Pastries,Scone,3,3.88,Cash,5.0
ORD15228,C1460,2025-01-26,Downtown,Espresso Drinks,Flat White,1,5.61,Card,1.0
ORD15229,C1191,2025-07-04,Riverside,Espresso Drinks,Cappuccino,1,5.59,Card,4.0
ORD15230,C1104,2025-06-04,Downtown,Espresso Drinks,Cappuccino,3,5.24,Card,4.0
ORD15231,C1624,2025-11-29,Downtown,Espresso Drinks,Cappuccino,3,4.84,Card,4.0
ORD15232,C1083,2025-01-27,University Ave,Pastries,Cinnamon Roll,1,2.98,Card,
ORD15233,C1461,2025-08-23,Downtown,Espresso Drinks,Flat White,1,5.09,Card,
ORD15234,C1600,2025-03-09,University Ave,Espresso Drinks,Americano,1,5.28,Cash,
ORD15235,C1466,2025-11-18,university ave,Pastries,Croissant,1,3.63,Gift Card,
ORD15236,C1519,2025-11-07,Downtown,Brewed Coffee,Cold Brew,2,2.83,Card,
ORD15237,C1119,2025-03-27,University Ave,Espresso Drinks,Latte,3,3.81,Card,
ORD15238,C1220,2025-11-14,Downtown,Pastries,Croissant,1,3.12,Card,1.0
ORD15239,C1006,2025-06-30,Riverside,Food,Bagel,2,7.78,Card,3.0
ORD15240,C1030,2025-12-20,Downtown,Brewed Coffee,Pour Over,2,3.0,Mobile Pay,4.0
ORD15241,C1041,2025-09-23,University Ave,Brewed Coffee,Cold Brew,2,3.93,Mobile Pay,2.0
ORD15242,C1291,2025-01-13,Riverside,Espresso Drinks,Cappuccino,1,5.07,Cash,
ORD15243,C1408,2025-03-15,University Ave,Espresso Drinks,Latte,1,4.08,Card,5.0
ORD15244,C1387,2025-05-27,Downtown,Brewed Coffee,Drip Coffee,3,2.8,Card,
ORD15245,C1196,2025-03-18,university ave,Espresso Drinks,Americano,1,5.42,Cash,4.0
ORD15246,C1218,2025-02-18,University Ave,Espresso Drinks,Latte,1,4.53,Mobile Pay,
ORD15247,C1223,2025-12-23,University Ave,Food,Bagel,1,5.97,Gift Card,
ORD15248,C1630,2025-11-13,Riverside,Brewed Coffee,Pour Over,1,3.9,Card,4.0
ORD15249,C1557,2025-06-08,University Ave,Pastries,Cinnamon Roll,1,4.36,Mobile Pay,2.0
ORD15250,C1306,2025-03-20,Riverside,Food,Breakfast Sandwich,3,5.76,Mobile Pay,5.0
ORD15251,C1300,2025-03-08,Downtown,Pastries,Scone,1,2.7,Card,5.0
ORD15252,C1258,2025-11-30,Downtown,Pastries,Croissant,1,4.36,Card,
ORD15253,C1194,2025-05-01,University Ave,Pastries,Cinnamon Roll,1,3.32,Cash,
ORD15254,C1327,2025-01-05,Downtown,Espresso Drinks,Cappuccino,2,3.86,Mobile Pay,4.0
ORD15255,C1193,2025-05-25,Riverside,Espresso Drinks,Cappuccino,1,4.75,Card,
ORD15256,C1582,2025-06-15,Downtown,Espresso Drinks,Flat White,2,5.72,Cash,5.0
ORD15257,C1444,2025-08-15,University Ave,Espresso Drinks,Latte,2,5.01,Mobile Pay,
ORD15258,C1023,2025-05-04,Downtown,Espresso Drinks,Espresso Shot,2,5.69,Card,
ORD15259,C1288,2025-12-02,University Ave,Brewed Coffee,Drip Coffee,2,3.36,Cash,2.0
ORD15260,C1442,2025-08-23,Riverside,Tea,Chai Latte,3,4.44,Cash,4.0
ORD15261,C1222,2025-12-26,Downtown,Espresso Drinks,Espresso Shot,1,5.31,Cash,
ORD15262,C1396,2025-05-14,university ave,Espresso Drinks,Flat White,1,5.47,Card,3.0
ORD15263,C1135,2025-08-26,Riverside,Tea,Chai Latte,3,3.69,Cash,
ORD15264,C1294,2025-05-13,Riverside,Espresso Drinks,Flat White,3,4.22,Gift Card,2.0
ORD15265,C1538,2025-09-12,Downtown,Food,Breakfast Sandwich,1,8.13,Card,
ORD15266,C1471,2025-09-29,Downtown,Pastries,Croissant,1,3.3,Mobile Pay,
ORD15267,C1623,2025-04-28,Downtown,Brewed Coffee,Cold Brew,2,3.56,Card,
ORD15268,C1370,2025-12-08,Riverside,Food,Breakfast Sandwich,2,7.73,Card,4.0
ORD15269,C1096,2025-11-09,Riverside,Tea,Green Tea,1,3.34,Card,4.0
ORD15270,C1571,2025-11-22,Downtown,Espresso Drinks,Cappuccino,2,5.74,Card,
ORD15271,C1602,2025-03-21, Downtown ,Espresso Drinks,Americano,1,4.55,Card,
ORD15272,C1135,2025-09-19,Riverside,Pastries,Croissant,2,4.25,Card,
ORD15273,C1579,2025-02-08,University Ave,Brewed Coffee,Cold Brew,1,4.03,Mobile Pay,4.0
ORD15274,C1254,2025-02-08, University Ave ,Espresso Drinks,Americano,3,4.4,Gift Card,5.0
ORD15275,C1344,2025-12-21,University Ave,Brewed Coffee,Cold Brew,2,2.95,Card,
ORD15276,C1618,2025-02-25,University Ave,Pastries,Scone,3,2.58,Card,3.0
ORD15277,C1266,2025-11-11,Downtown,Espresso Drinks,Cappuccino,2,4.7,Mobile Pay,5.0
ORD15278,C1195,2025-06-06,Downtown,Tea,Herbal Tea,1,3.81,Card,
ORD15279,C1400,2025-04-21,Downtown,Food,Avocado Toast,2,6.95,Mobile Pay,
ORD15280,C1303,2025-01-27,Downtown,Pastries,Muffin,2,3.17,Card,4.0
ORD15281,C1153,2025-09-03,Riverside,Espresso Drinks,Flat White,1,4.81,Card,4.0
ORD15282,C1207,2025-09-20,Downtown,Food,Avocado Toast,1,8.19,Mobile Pay,
ORD15283,C1508,2025-06-19,University Ave,Brewed Coffee,Cold Brew,1,4.16,Mobile Pay,
