order_id,customer_id,order_date,store_location,category,item,quantity,unit_price,payment_method,satisfaction_rating,total_amount,month,day_of_week
ORD15418,C1606,2025-12-08,Riverside,Brewed Coffee,Cold Brew,1,3.18,Mobile Pay,3.0,3.18,December,Monday
ORD15419,C1553,2025-01-17,Downtown,Pastries,Scone,3,4.26,Mobile Pay,3.0,12.78,January,Friday
ORD15420,C1347,2025-05-05,Downtown,Tea,Green Tea,3,3.98,Card,,11.94,May,Monday
ORD15421,C1222,2025-10-04,Downtown,Espresso Drinks,Latte,3,4.22,Card,,12.66,October,Saturday
ORD15422,C1292,2025-05-04,University Ave,Espresso Drinks,Espresso Shot,1,5.29,Card,,5.29,May,Sunday
ORD15423,C1608,2025-09-26,Downtown,Pastries,Scone,2,2.79,Card,2.0,5.58,September,Friday
ORD15424,C1197,2025-10-09,Riverside,Tea,Herbal Tea,1,3.53,Card,,3.53,October,Thursday
ORD15425,C1468,2025-12-29,Riverside,Tea,Green Tea,1,4.28,Card,3.0,4.28,December,Monday
ORD15426,C1177,2025-05-01,University Ave,Espresso Drinks,Flat White,1,5.33,Card,,5.33,May,Thursday
ORD15427,C1215,2025-05-07,Downtown,Brewed Coffee,Drip Coffee,1,2.99,Gift Card,,2.99,May,Wednesday
ORD15428,C1364,2025-01-09,Riverside,Brewed Coffee,Drip Coffee,2,3.47,Card,,6.94,January,Thursday
ORD15429,C1622,2025-04-14,University Ave,Food,Bagel,1,7.8,Card,,7.8,April,Monday
ORD15430,C1147,2025-04-13,Riverside,Brewed Coffee,Drip Coffee,1,3.74,Card,,3.74,April,Sunday
ORD15431,C1636,2025-06-14,Riverside,Pastries,Muffin,2,2.62,Card,,5.24,June,Saturday
ORD15432,C1191,2025-06-03,Downtown,Food,Bagel,1,7.49,Cash,4.0,7.49,June,Tuesday
ORD15433,C1244,2025-11-08,Riverside,Pastries,Cinnamon Roll,2,3.38,Card,,6.76,November,Saturday
ORD15434,C1469,2025-10-09,University Ave,Brewed Coffee,Cold Brew,1,3.48,Card,,3.48,October,Thursday
ORD15435,C1643,2025-09-23,Downtown,Brewed Coffee,Pour Over,1,3.48,Card,,3.48,September,Tuesday
ORD15436,C1542,2025-01-02,Riverside,Pastries,Muffin,2,4.05,Card,5.0,8.1,January,Thursday
ORD15437,C1260,2025-06-21,Downtown,Espresso Drinks,Espresso Shot,1,4.72,Gift Card,3.0,4.72,June,Saturday
ORD15438,C1438,2025-09-23,University Ave,Food,Avocado Toast,1,7.14,Card,3.0,7.14,September,Tuesday
ORD15439,C1450,2025-03-31,University Ave,Espresso Drinks,Cappuccino,3,5.54,Mobile Pay,,16.62,March,Monday
ORD15440,C1431,2025-06-04,University Ave,Espresso Drinks,Americano,1,5.56,Mobile Pay,5.0,5.56,June,Wednesday
ORD15441,C1236,2025-09-22,Riverside,Food,Avocado Toast,1,6.27,Cash,,6.27,September,Monday
ORD15442,C1476,2025-10-17,University Ave,Pastries,Cinnamon Roll,1,3.03,Mobile Pay,,3.03,October,Friday
ORD15443,C1446,2025-11-08,University Ave,Pastries,Croissant,2,3.64,Card,,7.28,November,Saturday
ORD15444,C1425,2025-06-06,University Ave,Pastries,Muffin,1,2.88,Card,,2.88,June,Friday
ORD15445,C1513,2025-05-26,Downtown,Espresso Drinks,Flat White,1,3.89,Card,,3.89,May,Monday
ORD15446,C1012,2025-05-20,Riverside,Pastries,Scone,1,3.77,Card,,3.77,May,Tuesday
ORD15447,C1184,2025-09-01,Riverside,Food,Bagel,3,6.25,Card,,18.75,September,Monday
ORD15448,C1248,2025-06-02,University Ave,Espresso Drinks,Americano,1,3.76,Card,4.0,3.76,June,Monday
ORD15449,C1016,2025-05-26,Downtown,Pastries,Croissant,2,3.55,Card,3.0,7.1,May,Monday
ORD15450,C1561,2025-03-03,Downtown,Espresso Drinks,Latte,1,4.05,Gift Card,3.0,4.05,March,Monday
ORD15451,C1141,2025-06-24,Riverside,Espresso Drinks,Latte,3,4.45,Card,,13.35,June,Tuesday
ORD15452,C1396,2025-03-28,Riverside,Espresso Drinks,Espresso Shot,1,4.57,Mobile Pay,,4.57,March,Friday
ORD15453,C1557,2025-07-11,Riverside,Brewed Coffee,Drip Coffee,2,3.24,Card,4.0,6.48,July,Friday
ORD15454,C1346,2025-11-20,Downtown,Pastries,Cinnamon Roll,1,4.39,Gift Card,,4.39,November,Thursday
ORD15455,C1017,2025-10-10,Downtown,Tea,Green Tea,2,3.25,Card,,6.5,October,Friday
ORD15456,C1129,2025-06-24,Riverside,Espresso Drinks,Espresso Shot,1,5.12,Card,,5.12,June,Tuesday
ORD15457,C1174,2025-12-22,Downtown,Brewed Coffee,Drip Coffee,2,2.99,Mobile Pay,5.0,5.98,December,Monday
ORD15458,C1355,2025-12-23,Downtown,Food,Bagel,1,8.31,Card,,8.31,December,Tuesday
ORD15459,C1098,2025-06-11,University Ave,Tea,Green Tea,3,4.07,Card,,12.21,June,Wednesday
ORD15460,C1393,2025-10-05,Riverside,Espresso Drinks,Latte,1,5.52,Mobile Pay,,5.52,October,Sunday
ORD15461,C1063,2025-05-05,University Ave,Food,Breakfast Sandwich,2,5.88,Card,4.0,11.76,May,Monday
ORD15462,C1280,2025-11-16,University Ave,Pastries,Scone,1,3.88,Card,3.0,3.88,November,Sunday
ORD15463,C1529,2025-05-16,Downtown,Pastries,Cinnamon Roll,2,3.73,Cash,4.0,7.46,May,Friday
ORD15464,C1036,2025-04-05,Riverside,Espresso Drinks,Flat White,1,5.16,Mobile Pay,,5.16,April,Saturday
ORD15465,C1338,2025-02-18,Riverside,Brewed Coffee,Pour Over,2,4.11,Cash,4.0,8.22,February,Tuesday
ORD15466,C1616,2025-11-03,Riverside,Espresso Drinks,Flat White,3,3.89,Card,,11.67,November,Monday
ORD15467,C1103,2025-04-19,Riverside,Brewed Coffee,Drip Coffee,2,3.88,Cash,,7.76,April,Saturday
ORD15468,C1349,2025-10-24,Downtown,Brewed Coffee,Pour Over,1,4.06,Card,,4.06,October,Friday
ORD15469,C1394,2025-02-01,Downtown,Pastries,Muffin,3,4.07,Card,,12.21,February,Saturday
ORD15470,C1492,2025-07-02,Downtown,Pastries,Croissant,1,2.92,Card,3.0,2.92,July,Wednesday
ORD15471,C1185,2025-06-05,Riverside,Tea,Green Tea,1,3.36,Cash,4.0,3.36,June,Thursday
ORD15472,C1637,2025-06-09,Downtown,Pastries,Scone,1,3.93,Card,5.0,3.93,June,Monday
ORD15473,C1141,2025-03-02,Riverside,Espresso Drinks,Americano,3,4.91,Card,3.0,14.73,March,Sunday
ORD15474,C1114,2025-01-27,University Ave,Food,Avocado Toast,3,7.47,Mobile Pay,4.0,22.41,January,Monday
ORD15475,C1396,2025-05-07,Downtown,Tea,Herbal Tea,3,4.24,Mobile Pay,,12.72,May,Wednesday
ORD15476,C1610,2025-06-21,Riverside,Brewed Coffee,Drip Coffee,1,2.9,Mobile Pay,3.0,2.9,June,Saturday
ORD15477,C1371,2025-10-16,Downtown,Food,Avocado Toast,1,8.47,Mobile Pay,5.0,8.47,October,Thursday
ORD15478,C1367,2025-06-18,Riverside,Espresso Drinks,Cappuccino,2,4.5,Cash,5.0,9.0,June,Wednesday
ORD15479,C1379,2025-03-31,Downtown,Food,Bagel,1,6.08,Mobile Pay,,6.08,March,Monday
ORD15480,C1308,2025-04-06,Downtown,Espresso Drinks,Espresso Shot,2,4.09,Card,4.0,8.18,April,Sunday
ORD15481,C1178,2025-08-11,Downtown,Pastries,Scone,2,4.18,Mobile Pay,3.0,8.36,August,Monday
ORD15482,C1649,2025-06-08,University Ave,Pastries,Muffin,1,3.08,Mobile Pay,4.0,3.08,June,Sunday
ORD15483,C1435,2025-11-25,Downtown,Espresso Drinks,Flat White,2,4.47,Cash,2.0,8.94,November,Tuesday
ORD15484,C1507,2025-06-10,Downtown,Espresso Drinks,Americano,2,5.35,Card,4.0,10.7,June,Tuesday
ORD15485,C1012,2025-07-26,University Ave,Brewed Coffee,Pour Over,3,2.92,Card,5.0,8.76,July,Saturday
ORD15486,C1580,2025-01-24,Downtown,Espresso Drinks,Flat White,1,5.34,Mobile Pay,4.0,5.34,January,Friday
ORD15487,C1348,2025-03-12,Riverside,Brewed Coffee,Drip Coffee,2,3.99,Card,,7.98,March,Wednesday
ORD15488,C1320,2025-11-06,University Ave,Tea,Green Tea,1,3.86,Cash,,3.86,November,Thursday
ORD15489,C1473,2025-05-06,Riverside,Brewed Coffee,Drip Coffee,1,4.16,Card,4.0,4.16,May,Tuesday
ORD15490,C1299,2025-06-03,Downtown,Brewed Coffee,Pour Over,2,3.31,Mobile Pay,,6.62,June,Tuesday
ORD15491,C1403,2025-08-03,Riverside,Espresso Drinks,Americano,1,4.5,Card,3.0,4.5,August,Sunday
ORD15492,C1083,2025-01-22,University Ave,Brewed Coffee,Cold Brew,2,2.86,Card,,5.72,January,Wednesday
ORD15493,C1524,2025-07-04,Riverside,Espresso Drinks,Espresso Shot,2,5.03,Card,4.0,10.06,July,Friday
ORD15494,C1510,2025-05-07,Downtown,Espresso Drinks,Latte,1,3.83,Cash,,3.83,May,Wednesday
ORD15495,C1310,2025-02-24,Downtown,Espresso Drinks,Espresso Shot,2,4.02,Card,,8.04,February,Monday
ORD15496,C1062,2025-06-02,Riverside,Espresso Drinks,Flat White,1,4.86,Card,,4.86,June,Monday
ORD15497,C1542,2025-06-12,Riverside,Pastries,Muffin,2,2.73,Card,,5.46,June,Thursday
ORD15498,C1573,2025-03-09,Riverside,Brewed Coffee,Drip Coffee,1,4.14,Card,,4.14,March,Sunday
ORD15499,C1599,2025-07-17,Riverside,Tea,Herbal Tea,1,3.4,Cash,,3.4,July,Thursday
ORD15500,C1408,2025-09-29,University Ave,Pastries,Croissant,1,3.77,Cash,,3.77,September,Monday
ORD15501,C1340,2025-04-08,Riverside,Espresso Drinks,Latte,1,4.88,Cash,2.0,4.88,April,Tuesday
ORD15502,C1161,2025-12-18,University Ave,Espresso Drinks,Espresso Shot,1,5.6,Cash,,5.6,December,Thursday
ORD15503,C1473,2025-08-11,Downtown,Espresso Drinks,Flat White,2,3.97,Mobile Pay,,7.94,August,Monday
ORD15504,C1352,2025-10-09,Riverside,Food,Bagel,3,6.7,Gift Card,,20.1,October,Thursday
ORD15505,C1640,2025-01-26,Downtown,Espresso Drinks,Latte,2,5.61,Gift Card,,11.22,January,Sunday
ORD15506,C1246,2025-10-07,Riverside,Espresso Drinks,Latte,1,4.16,Card,3.0,4.16,October,Tuesday
ORD15507,C1466,2025-05-03,Downtown,Espresso Drinks,Latte,2,4.76,Card,4.0,9.52,May,Saturday
ORD15508,C1047,2025-09-16,University Ave,Pastries,Cinnamon Roll,3,3.54,Card,,10.62,September,Tuesday
ORD15509,C1285,2025-10-20,Downtown,Espresso Drinks,Flat White,2,5.31,Card,,10.62,October,Monday
ORD15510,C1107,2025-04-02,University Ave,Espresso Drinks,Americano,3,4.05,Mobile Pay,3.0,12.15,April,Wednesday
ORD15511,C1170,2025-04-05,University Ave,Food,Avocado Toast,1,6.8,Cash,4.0,6.8,April,Saturday
ORD15512,C1636,2025-01-22,Downtown,Pastries,Muffin,3,4.09,Mobile Pay,,12.27,January,Wednesday
ORD15513,C1043,2025-08-09,Riverside,Pastries,Muffin,1,3.3,Mobile Pay,,3.3,August,Saturday
ORD15514,C1232,2025-10-09,Downtown,Pastries,Cinnamon Roll,1,4.29,Mobile Pay,4.0,4.29,October,Thursday
ORD15515,C1343,2025-05-30,Downtown,Espresso Drinks,Cappuccino,2,4.82,Card,5.0,9.64,May,Friday
ORD15516,C1376,2025-02-28,Downtown,Espresso Drinks,Americano,2,4.35,Card,3.0,8.7,February,Friday
ORD15517,C1391,2025-04-26,Riverside,Espresso Drinks,Flat White,2,4.3,Card,,8.6,April,Saturday
ORD15518,C1268,2025-05-27,Riverside,Pastries,Cinnamon Roll,1,3.37,Card,,3.37,May,Tuesday
ORD15519,C1352,2025-11-30,Downtown,Pastries,Cinnamon Roll,2,2.65,Card,,5.3,November,Sunday
ORD15520,C1077,2025-02-15,Riverside,Tea,Green Tea,2,3.9,Card,,7.8,February,Saturday
ORD15521,C1435,2025-05-05,Downtown,Pastries,Muffin,3,3.14,Mobile Pay,3.0,9.42,May,Monday
ORD15522,C1499,2025-08-21,Riverside,Brewed Coffee,Cold Brew,2,3.26,Mobile Pay,,6.52,August,Thursday
ORD15523,C1423,2025-03-28,University Ave,Espresso Drinks,Americano,2,4.59,Cash,4.0,9.18,March,Friday
ORD15524,C1009,2025-11-19,Downtown,Espresso Drinks,Latte,2,4.9,Card,4.0,9.8,November,Wednesday
ORD15525,C1444,2025-11-27,University Ave,Pastries,Scone,1,4.04,Card,4.0,4.04,November,Thursday
ORD15526,C1416,2025-05-19,Riverside,Brewed Coffee,Drip Coffee,1,3.21,Cash,4.0,3.21,May,Monday
ORD15527,C1645,2025-09-29,University Ave,Brewed Coffee,Pour Over,2,2.87,Mobile Pay,4.0,5.74,September,Monday
ORD15528,C1406,2025-10-03,University Ave,Pastries,Croissant,1,3.47,Gift Card,,3.47,October,Friday
ORD15529,C1190,2025-09-06,Riverside,Food,Breakfast Sandwich,1,6.45,Mobile Pay,,6.45,September,Saturday
ORD15530,C1271,2025-03-09,Riverside,Tea,Chai Latte,1,3.82,Mobile Pay,,3.82,March,Sunday
ORD15531,C1362,2025-01-19,Downtown,Brewed Coffee,Drip Coffee,3,3.39,Card,,10.17,January,Sunday
ORD15532,C1303,2025-05-07,University Ave,Espresso Drinks,Cappuccino,1,4.48,Card,4.0,4.48,May,Wednesday
ORD15533,C1114,2025-02-17,Downtown,Pastries,Muffin,2,3.05,Mobile Pay,4.0,6.1,February,Monday
ORD15534,C1568,2025-04-17,Downtown,Brewed Coffee,Drip Coffee,1,3.21,Cash,,3.21,April,Thursday
ORD15535,C1472,2025-08-21,Riverside,Brewed Coffee,Pour Over,2,3.34,Card,5.0,6.68,August,Thursday
ORD15536,C1342,2025-08-03,Downtown,Espresso Drinks,Cappuccino,2,3.87,Mobile Pay,,7.74,August,Sunday
ORD15537,C1612,2025-03-18,Downtown,Pastries,Scone,2,4.36,Card,,8.72,March,Tuesday
ORD15538,C1580,2025-01-07,Riverside,Tea,Green Tea,2,3.87,Mobile Pay,,7.74,January,Tuesday
ORD15539,C1406,2025-03-24,Riverside,Espresso Drinks,Cappuccino,3,3.86,Gift Card,,11.58,March,Monday
ORD15540,C1074,2025-06-15,Downtown,Food,Bagel,3,6.41,Card,4.0,19.23,June,Sunday
ORD15541,C1414,2025-10-11,University Ave,Tea,Green Tea,1,4.49,Card,,4.49,October,Saturday
ORD15542,C1098,2025-05-13,Downtown,Brewed Coffee,Cold Brew,1,3.76,Gift Card,,3.76,May,Tuesday
ORD15543,C1008,2025-04-15,Riverside,Espresso Drinks,Americano,3,4.7,Card,,14.1,April,Tuesday
ORD15544,C1632,2025-07-20,University Ave,Brewed Coffee,Drip Coffee,2,4.02,Cash,,8.04,July,Sunday
ORD15545,C1064,2025-01-27,Downtown,Food,Avocado Toast,1,7.9,Cash,3.0,7.9,January,Monday
ORD15546,C1574,2025-03-24,Downtown,Pastries,Croissant,1,4.13,Card,,4.13,March,Monday
ORD15547,C1132,2025-01-14,University Ave,Espresso Drinks,Espresso Shot,1,4.45,Mobile Pay,,4.45,January,Tuesday
ORD15548,C1410,2025-07-11,Downtown,Pastries,Muffin,1,4.39,Card,,4.39,July,Friday
ORD15549,C1038,2025-06-11,Riverside,Brewed Coffee,Pour Over,3,3.52,Card,1.0,10.56,June,Wednesday
ORD15550,C1297,2025-08-01,University Ave,Food,Breakfast Sandwich,1,7.33,Mobile Pay,,7.33,August,Friday
ORD15551,C1173,2025-08-13,Downtown,Pastries,Croissant,3,3.45,Card,5.0,10.35,August,Wednesday
ORD15552,C1545,2025-05-24,University Ave,Food,Bagel,1,5.95,Card,3.0,5.95,May,Saturday
ORD15553,C1089,2025-11-13,Downtown,Espresso Drinks,Latte,2,5.36,Mobile Pay,3.0,10.72,November,Thursday
ORD15554,C1565,2025-12-01,Downtown,Pastries,Muffin,2,2.89,Mobile Pay,,5.78,December,Monday
ORD15555,C1255,2025-02-10,Riverside,Espresso Drinks,Cappuccino,1,4.61,Card,4.0,4.61,February,Monday
ORD15556,C1519,2025-12-01,Riverside,Tea,Herbal Tea,1,3.4,Mobile Pay,5.0,3.4,December,Monday
ORD15557,C1214,2025-03-13,Riverside,Espresso Drinks,Americano,2,4.46,Gift Card,,8.92,March,Thursday
ORD15558,C1383,2025-04-01,Downtown,Brewed Coffee,Cold Brew,2,3.23,Card,,6.46,April,Tuesday
ORD15559,C1498,2025-07-12,Riverside,Espresso Drinks,Cappuccino,2,4.91,Cash,,9.82,July,Saturday
ORD15560,C1182,2025-01-11,University Ave,Brewed Coffee,Drip Coffee,1,4.1,Card,,4.1,January,Saturday
ORD15561,C1527,2025-05-13,Riverside,Brewed Coffee,Drip Coffee,1,3.6,Card,,3.6,May,Tuesday
ORD15562,C1572,2025-03-12,Downtown,Tea,Herbal Tea,2,3.72,Card,3.0,7.44,March,Wednesday
ORD15563,C1059,2025-06-25,University Ave,Espresso Drinks,Latte,1,4.68,Card,3.0,4.68,June,Wednesday
ORD15564,C1021,2025-10-24,Riverside,Pastries,Scone,1,4.24,Cash,4.0,4.24,October,Friday
ORD15565,C1552,2025-12-03,Downtown,Tea,Chai Latte,2,3.29,Mobile Pay,,6.58,December,Wednesday
ORD15566,C1376,2025-03-19,University Ave,Pastries,Croissant,1,3.38,Card,5.0,3.38,March,Wednesday
ORD15567,C1561,2025-07-18,Riverside,Tea,Green Tea,2,3.32,Mobile Pay,,6.64,July,Friday
ORD15568,C1098,2025-06-22,Riverside,Food,Avocado Toast,1,6.85,Mobile Pay,4.0,6.85,June,Sunday
ORD15569,C1618,2025-06-01,Downtown,Espresso Drinks,Flat White,2,4.67,Mobile Pay,5.0,9.34,June,Sunday
ORD15570,C1470,2025-08-19,Riverside,Pastries,Croissant,2,3.15,Cash,4.0,6.3,August,Tuesday
ORD15571,C1411,2025-12-27,University Ave,Food,Bagel,3,6.26,Cash,4.0,18.78,December,Saturday
ORD15572,C1203,2025-05-28,University Ave,Tea,Green Tea,2,4.45,Card,3.0,8.9,May,Wednesday
ORD15573,C1373,2025-01-24,University Ave,Pastries,Croissant,2,4.24,Card,5.0,8.48,January,Friday
ORD15574,C1213,2025-11-30,Riverside,Brewed Coffee,Drip Coffee,2,3.75,Card,5.0,7.5,November,Sunday
ORD15575,C1625,2025-12-06,Riverside,Food,Breakfast Sandwich,2,5.81,Card,,11.62,December,Saturday
ORD15576,C1603,2025-04-28,Downtown,Espresso Drinks,Americano,1,4.08,Card,,4.08,April,Monday
ORD15577,C1312,2025-07-02,Riverside,Espresso Drinks,Cappuccino,1,4.67,Mobile Pay,,4.67,July,Wednesday
ORD15578,C1320,2025-11-10,Downtown,Pastries,Croissant,1,2.88,Mobile Pay,,2.88,November,Monday
ORD15579,C1618,2025-07-03,Downtown,Espresso Drinks,Cappuccino,1,4.88,Card,,4.88,July,Thursday
ORD15580,C1257,2025-06-25,Riverside,Brewed Coffee,Pour Over,1,4.04,Card,,4.04,June,Wednesday
ORD15581,C1108,2025-12-02,Downtown,Pastries,Croissant,3,2.96,Card,,8.88,December,Tuesday
ORD15582,C1351,2025-10-29,Downtown,Food,Breakfast Sandwich,2,7.66,Card,,15.32,October,Wednesday
ORD15583,C1340,2025-07-04,Downtown,Pastries,Muffin,1,4.4,Mobile Pay,,4.4,July,Friday
ORD15584,C1081,2025-02-28,Downtown,Espresso Drinks,Americano,2,4.18,Card,4.0,8.36,February,Friday
ORD15585,C1470,2025-06-09,Riverside,Espresso Drinks,Flat White,1,4.64,Card,,4.64,June,Monday
ORD15586,C1585,2025-09-04,Downtown,Espresso Drinks,Americano,2,5.08,Mobile Pay,,10.16,September,Thursday
ORD15587,C1344,2025-04-10,University Ave,Pastries,Croissant,3,3.12,Cash,5.0,9.36,April,Thursday
ORD15588,C1083,2025-07-15,Downtown,Brewed Coffee,Drip Coffee,1,3.16,Card,4.0,3.16,July,Tuesday
ORD15589,C1610,2025-08-28,Downtown,Pastries,Croissant,3,3.57,Card,5.0,10.71,August,Thursday
ORD15590,C1293,2025-01-31,Downtown,Tea,Green Tea,3,3.36,Mobile Pay,3.0,10.08,January,Friday
ORD15591,C1431,2025-07-27,Riverside,Brewed Coffee,Drip Coffee,2,3.17,Mobile Pay,3.0,6.34,July,Sunday
ORD15592,C1009,2025-09-26,Downtown,Espresso Drinks,Cappuccino,1,4.16,Card,,4.16,September,Friday
ORD15593,C1322,2025-03-20,Downtown,Espresso Drinks,Americano,3,4.89,Card,,14.67,March,Thursday
ORD15594,C1331,2025-07-19,University Ave,Brewed Coffee,Drip Coffee,2,2.96,Card,,5.92,July,Saturday
ORD15595,C1502,2025-09-16,Riverside,Tea,Green Tea,2,4.09,Cash,2.0,8.18,September,Tuesday
ORD15596,C1402,2025-01-17,Downtown,Pastries,Scone,1,3.17,Card,,3.17,January,Friday
ORD15597,C1331,2025-08-23,Downtown,Tea,Chai Latte,2,3.32,Mobile Pay,,6.64,August,Saturday
ORD15598,C1623,2025-04-05,Riverside,Espresso Drinks,Americano,3,4.62,Mobile Pay,4.0,13.86,April,Saturday
ORD15599,C1153,2025-05-25,Riverside,Espresso Drinks,Espresso Shot,1,5.21,Card,,5.21,May,Sunday
ORD15600,C1244,2025-08-24,Downtown,Espresso Drinks,Espresso Shot,3,5.21,Card,,15.63,August,Sunday
ORD15601,C1079,2025-01-02,University Ave,Food,Breakfast Sandwich,2,6.7,Card,5.0,13.4,January,Thursday
ORD15602,C1266,2025-01-07,Downtown,Tea,Herbal Tea,2,3.4,Card,5.0,6.8,January,Tuesday
ORD15603,C1562,2025-06-12,Riverside,Food,Avocado Toast,1,7.89,Mobile Pay,5.0,7.89,June,Thursday
ORD15604,C1376,2025-12-12,Riverside,Espresso Drinks,Espresso Shot,3,4.62,Mobile Pay,4.0,13.86,December,Friday
ORD15605,C1395,2025-01-03,Downtown,Brewed Coffee,Drip Coffee,2,3.53,Card,,7.06,January,Friday
ORD15606,C1178,2025-10-15,Downtown,Pastries,Scone,1,4.41,Mobile Pay,,4.41,October,Wednesday
ORD15607,C1603,2025-01-28,University Ave,Food,Avocado Toast,1,7.0,Mobile Pay,4.0,7.0,January,Tuesday
ORD15608,C1201,2025-06-27,Riverside,Pastries,Cinnamon Roll,1,2.83,Card,3.0,2.83,June,Friday
ORD15609,C1362,2025-06-06,University Ave,Tea,Chai Latte,3,3.36,Mobile Pay,,10.08,June,Friday
ORD15610,C1300,2025-06-20,Downtown,Pastries,Croissant,2,3.54,Mobile Pay,4.0,7.08,June,Friday
ORD15611,C1152,2025-01-30,Downtown,Brewed Coffee,Cold Brew,2,3.29,Card,5.0,6.58,January,Thursday
ORD15612,C1443,2025-10-02,University Ave,Food,Breakfast Sandwich,1,6.97,Card,3.0,6.97,October,Thursday
ORD15613,C1543,2025-04-11,University Ave,Espresso Drinks,Espresso Shot,1,5.24,Gift Card,5.0,5.24,April,Friday
ORD15614,C1643,2025-10-08,Riverside,Espresso Drinks,Espresso Shot,2,5.15,Gift Card,4.0,10.3,October,Wednesday
ORD15615,C1584,2025-08-27,University Ave,Brewed Coffee,Cold Brew,1,3.33,Card,,3.33,August,Wednesday
ORD15616,C1200,2025-07-20,University Ave,Food,Avocado Toast,2,5.79,Card,,11.58,July,Sunday
ORD15617,C1168,2025-04-23,Downtown,Espresso Drinks,Espresso Shot,2,5.53,Card,,11.06,April,Wednesday
ORD15618,C1186,2025-08-26,University Ave,Espresso Drinks,Espresso Shot,3,4.21,Card,5.0,12.63,August,Tuesday
ORD15619,C1045,2025-12-30,University Ave,Tea,Green Tea,3,4.27,Mobile Pay,,12.81,December,Tuesday
ORD15620,C1167,2025-12-03,Downtown,Food,Bagel,3,5.69,Card,,17.07,December,Wednesday
ORD15621,C1538,2025-11-30,Downtown,Food,Breakfast Sandwich,3,8.37,Mobile Pay,1.0,25.11,November,Sunday
ORD15622,C1155,2025-03-21,Downtown,Pastries,Croissant,1,4.07,Cash,4.0,4.07,March,Friday
ORD15623,C1210,2025-08-02,University Ave,Espresso Drinks,Americano,2,5.08,Card,3.0,10.16,August,Saturday
ORD15624,C1419,2025-05-25,Downtown,Tea,Chai Latte,1,3.48,Card,,3.48,May,Sunday
ORD15625,C1239,2025-12-18,Downtown,Espresso Drinks,Espresso Shot,1,3.77,Cash,5.0,3.77,December,Thursday
ORD15626,C1424,2025-12-12,Downtown,Food,Avocado Toast,2,7.08,Cash,,14.16,December,Friday
ORD15627,C1037,2025-11-12,Downtown,Food,Avocado Toast,1,6.29,Cash,,6.29,November,Wednesday
ORD15628,C1140,2025-03-01,University Ave,Espresso Drinks,Cappuccino,1,4.23,Card,,4.23,March,Saturday
ORD15629,C1092,2025-04-27,Downtown,Tea,Green Tea,2,3.73,Mobile Pay,,7.46,April,Sunday
ORD15630,C1600,2025-09-16,Riverside,Espresso Drinks,Flat White,2,4.6,Mobile Pay,3.0,9.2,September,Tuesday
ORD15631,C1511,2025-09-30,University Ave,Pastries,Scone,3,3.45,Card,,10.35,September,Tuesday
ORD15632,C1244,2025-05-08,Downtown,Brewed Coffee,Pour Over,2,3.25,Card,3.0,6.5,May,Thursday
ORD15633,C1114,2025-02-19,University Ave,Brewed Coffee,Cold Brew,1,3.68,Mobile Pay,3.0,3.68,February,Wednesday
ORD15634,C1118,2025-02-19,Downtown,Espresso Drinks,Espresso Shot,1,4.73,Card,4.0,4.73,February,Wednesday
ORD15635,C1077,2025-09-07,Downtown,Espresso Drinks,Latte,1,5.74,Gift Card,2.0,5.74,September,Sunday
ORD15636,C1165,2025-06-15,University Ave,Espresso Drinks,Latte,1,4.05,Cash,4.0,4.05,June,Sunday
ORD15637,C1402,2025-06-28,University Ave,Pastries,Muffin,1,3.42,Mobile Pay,,3.42,June,Saturday
ORD15638,C1648,2025-10-24,Downtown,Tea,Chai Latte,1,4.74,Mobile Pay,,4.74,October,Friday
ORD15639,C1636,2025-01-07,Downtown,Espresso Drinks,Flat White,1,4.31,Card,,4.31,January,Tuesday
ORD15640,C1479,2025-10-02,Riverside,Espresso Drinks,Americano,2,4.95,Cash,,9.9,October,Thursday
ORD15641,C1639,2025-04-10,University Ave,Food,Avocado Toast,1,7.11,Gift Card,5.0,7.11,April,Thursday
ORD15642,C1488,2025-12-05,Riverside,Brewed Coffee,Drip Coffee,2,2.94,Mobile Pay,4.0,5.88,December,Friday
ORD15643,C1186,2025-12-14,Downtown,Brewed Coffee,Pour Over,1,2.97,Card,5.0,2.97,December,Sunday
ORD15644,C1164,2025-07-02,Riverside,Pastries,Muffin,1,3.86,Mobile Pay,,3.86,July,Wednesday
ORD15645,C1600,2025-04-25,University Ave,Brewed Coffee,Cold Brew,1,3.71,Card,4.0,3.71,April,Friday
ORD15646,C1337,2025-03-26,Downtown,Food,Breakfast Sandwich,1,6.34,Card,5.0,6.34,March,Wednesday
ORD15647,C1239,2025-03-08,Riverside,Espresso Drinks,Cappuccino,3,5.37,Mobile Pay,4.0,16.11,March,Saturday
ORD15648,C1012,2025-12-30,Downtown,Espresso Drinks,Americano,1,4.5,Card,,4.5,December,Tuesday
ORD15649,C1431,2025-03-10,Riverside,Pastries,Croissant,1,3.67,Cash,4.0,3.67,March,Monday
ORD15650,C1380,2025-06-12,Downtown,Pastries,Croissant,1,2.74,Mobile Pay,,2.74,June,Thursday
ORD15651,C1431,2025-06-24,University Ave,Espresso Drinks,Cappuccino,3,5.53,Card,,16.59,June,Tuesday
ORD15652,C1243,2025-09-05,Downtown,Espresso Drinks,Espresso Shot,1,4.76,Mobile Pay,,4.76,September,Friday
